mode,metric,k,l,d,alpha,index,real,pred,error
weighted_exp,l1,9,48,3,0.500000,3940,0.964286,0.971388,0.007102
weighted_exp,l1,9,48,3,0.500000,3941,0.964448,0.971573,0.007126
weighted_exp,l1,9,48,3,0.500000,3942,0.964835,0.971972,0.007137
weighted_exp,l1,9,48,3,0.500000,3943,0.965441,0.972508,0.007067
weighted_exp,l1,9,48,3,0.500000,3944,0.966259,0.972565,0.006306
weighted_exp,l1,9,48,3,0.500000,3945,0.967282,0.972867,0.005585
weighted_exp,l1,9,48,3,0.500000,3946,0.968503,0.974631,0.006128
weighted_exp,l1,9,48,3,0.500000,3947,0.969915,0.975473,0.005558
weighted_exp,l1,9,48,3,0.500000,3948,0.971512,0.976225,0.004713
weighted_exp,l1,9,48,3,0.500000,3949,0.973265,0.976783,0.003518
weighted_exp,l1,9,48,3,0.500000,3950,0.975067,0.976595,0.001528
weighted_exp,l1,9,48,3,0.500000,3951,0.976786,0.974933,0.001853
weighted_exp,l1,9,48,3,0.500000,3952,0.978292,0.973145,0.005148
weighted_exp,l1,9,48,3,0.500000,3953,0.979457,0.969147,0.010309
weighted_exp,l1,9,48,3,0.500000,3954,0.980149,0.962006,0.018143
weighted_exp,l1,9,48,3,0.500000,3955,0.980238,0.954696,0.025543
weighted_exp,l1,9,48,3,0.500000,3956,0.979596,0.946142,0.033454
weighted_exp,l1,9,48,3,0.500000,3957,0.978091,0.935380,0.042711
weighted_exp,l1,9,48,3,0.500000,3958,0.975594,0.927657,0.047937
weighted_exp,l1,9,48,3,0.500000,3959,0.971947,0.918375,0.053571
weighted_exp,l1,9,48,3,0.500000,3960,0.966876,0.901713,0.065164
weighted_exp,l1,9,48,3,0.500000,3961,0.960082,0.883821,0.076260
weighted_exp,l1,9,48,3,0.500000,3962,0.951263,0.865355,0.085907
weighted_exp,l1,9,48,3,0.500000,3963,0.940118,0.851735,0.088382
weighted_exp,l1,9,48,3,0.500000,3964,0.926346,0.830300,0.096046
weighted_exp,l1,9,48,3,0.500000,3965,0.909647,0.809392,0.100255
weighted_exp,l1,9,48,3,0.500000,3966,0.889719,0.784150,0.105569
weighted_exp,l1,9,48,3,0.500000,3967,0.866261,0.757566,0.108695
weighted_exp,l1,9,48,3,0.500000,3968,0.838974,0.737188,0.101786
weighted_exp,l1,9,48,3,0.500000,3969,0.807749,0.709477,0.098272
weighted_exp,l1,9,48,3,0.500000,3970,0.773256,0.681497,0.091759
weighted_exp,l1,9,48,3,0.500000,3971,0.736357,0.656509,0.079848
weighted_exp,l1,9,48,3,0.500000,3972,0.697915,0.635407,0.062508
weighted_exp,l1,9,48,3,0.500000,3973,0.658793,0.625250,0.033543
weighted_exp,l1,9,48,3,0.500000,3974,0.619854,0.598983,0.020871
weighted_exp,l1,9,48,3,0.500000,3975,0.581961,0.573831,0.008130
weighted_exp,l1,9,48,3,0.500000,3976,0.545975,0.550162,0.004187
weighted_exp,l1,9,48,3,0.500000,3977,0.512761,0.528289,0.015528
weighted_exp,l1,9,48,3,0.500000,3978,0.483181,0.508487,0.025306
weighted_exp,l1,9,48,3,0.500000,3979,0.457888,0.490903,0.033015
weighted_exp,l1,9,48,3,0.500000,3980,0.436702,0.475504,0.038802
weighted_exp,l1,9,48,3,0.500000,3981,0.419231,0.460845,0.041614
weighted_exp,l1,9,48,3,0.500000,3982,0.405085,0.442636,0.037551
weighted_exp,l1,9,48,3,0.500000,3983,0.393873,0.433561,0.039688
weighted_exp,l1,9,48,3,0.500000,3984,0.385206,0.431510,0.046304
weighted_exp,l1,9,48,3,0.500000,3985,0.378692,0.424898,0.046207
weighted_exp,l1,9,48,3,0.500000,3986,0.373940,0.418065,0.044125
weighted_exp,l1,9,48,3,0.500000,3987,0.370561,0.413187,0.042626
weighted_exp,l1,9,48,3,0.500000,3988,0.368163,0.408939,0.040776
weighted_exp,l1,9,48,3,0.500000,3989,0.366405,0.402504,0.036098
weighted_exp,l1,9,48,3,0.500000,3990,0.365137,0.399169,0.034032
weighted_exp,l1,9,48,3,0.500000,3991,0.364256,0.396150,0.031894
weighted_exp,l1,9,48,3,0.500000,3992,0.363661,0.392382,0.028721
weighted_exp,l1,9,48,3,0.500000,3993,0.363250,0.389520,0.026270
weighted_exp,l1,9,48,3,0.500000,3994,0.362923,0.386765,0.023842
weighted_exp,l1,9,48,3,0.500000,3995,0.362576,0.384316,0.021740
weighted_exp,l1,9,48,3,0.500000,3996,0.362108,0.381404,0.019295
weighted_exp,l1,9,48,3,0.500000,3997,0.361418,0.378410,0.016992
weighted_exp,l1,9,48,3,0.500000,3998,0.360404,0.375152,0.014748
weighted_exp,l1,9,48,3,0.500000,3999,0.358986,0.371220,0.012234
weighted_exp,l1,9,48,3,0.500000,4000,0.357168,0.368109,0.010941
weighted_exp,l1,9,48,3,0.500000,4001,0.354978,0.364519,0.009541
weighted_exp,l1,9,48,3,0.500000,4002,0.352444,0.360895,0.008452
weighted_exp,l1,9,48,3,0.500000,4003,0.349590,0.356885,0.007294
weighted_exp,l1,9,48,3,0.500000,4004,0.346446,0.351250,0.004805
weighted_exp,l1,9,48,3,0.500000,4005,0.343036,0.346667,0.003631
weighted_exp,l1,9,48,3,0.500000,4006,0.339389,0.341834,0.002446
weighted_exp,l1,9,48,3,0.500000,4007,0.335530,0.337687,0.002156
weighted_exp,l1,9,48,3,0.500000,4008,0.331488,0.332316,0.000828
weighted_exp,l1,9,48,3,0.500000,4009,0.327309,0.328641,0.001332
weighted_exp,l1,9,48,3,0.500000,4010,0.323127,0.325214,0.002086
weighted_exp,l1,9,48,3,0.500000,4011,0.319095,0.322129,0.003034
weighted_exp,l1,9,48,3,0.500000,4012,0.315367,0.320018,0.004651
weighted_exp,l1,9,48,3,0.500000,4013,0.312098,0.319467,0.007369
weighted_exp,l1,9,48,3,0.500000,4014,0.309439,0.321707,0.012268
weighted_exp,l1,9,48,3,0.500000,4015,0.307546,0.324373,0.016826
weighted_exp,l1,9,48,3,0.500000,4016,0.306573,0.328569,0.021996
weighted_exp,l1,9,48,3,0.500000,4017,0.306672,0.335563,0.028891
weighted_exp,l1,9,48,3,0.500000,4018,0.307998,0.345246,0.037248
weighted_exp,l1,9,48,3,0.500000,4019,0.310730,0.364813,0.054083
weighted_exp,l1,9,48,3,0.500000,4020,0.315151,0.385253,0.070102
weighted_exp,l1,9,48,3,0.500000,4021,0.321568,0.404820,0.083251
weighted_exp,l1,9,48,3,0.500000,4022,0.330291,0.427436,0.097146
weighted_exp,l1,9,48,3,0.500000,4023,0.341626,0.453828,0.112203
weighted_exp,l1,9,48,3,0.500000,4024,0.355882,0.508999,0.153117
weighted_exp,l1,9,48,3,0.500000,4025,0.373367,0.535964,0.162597
weighted_exp,l1,9,48,3,0.500000,4026,0.394388,0.564757,0.170369
weighted_exp,l1,9,48,3,0.500000,4027,0.419255,0.582899,0.163644
weighted_exp,l1,9,48,3,0.500000,4028,0.448276,0.613326,0.165051
weighted_exp,l1,9,48,3,0.500000,4029,0.481557,0.640789,0.159232
weighted_exp,l1,9,48,3,0.500000,4030,0.518408,0.672752,0.154344
weighted_exp,l1,9,48,3,0.500000,4031,0.557938,0.704519,0.146582
weighted_exp,l1,9,48,3,0.500000,4032,0.599253,0.728517,0.129263
weighted_exp,l1,9,48,3,0.500000,4033,0.641464,0.758462,0.116998
weighted_exp,l1,9,48,3,0.500000,4034,0.683679,0.786913,0.103235
weighted_exp,l1,9,48,3,0.500000,4035,0.725005,0.814224,0.089219
weighted_exp,l1,9,48,3,0.500000,4036,0.764552,0.839065,0.074514
weighted_exp,l1,9,48,3,0.500000,4037,0.801427,0.861870,0.060442
weighted_exp,l1,9,48,3,0.500000,4038,0.834740,0.880817,0.046076
weighted_exp,l1,9,48,3,0.500000,4039,0.863802,0.899863,0.036061
weighted_exp,l1,9,48,3,0.500000,4040,0.888737,0.916362,0.027625
weighted_exp,l1,9,48,3,0.500000,4041,0.909872,0.930355,0.020483
weighted_exp,l1,9,48,3,0.500000,4042,0.927534,0.942011,0.014477
weighted_exp,l1,9,48,3,0.500000,4043,0.942050,0.950919,0.008869
weighted_exp,l1,9,48,3,0.500000,4044,0.953748,0.956731,0.002983
weighted_exp,l1,9,48,3,0.500000,4045,0.962955,0.964070,0.001115
weighted_exp,l1,9,48,3,0.500000,4046,0.969998,0.969071,0.000927
weighted_exp,l1,9,48,3,0.500000,4047,0.975203,0.972696,0.002507
weighted_exp,l1,9,48,3,0.500000,4048,0.978899,0.975166,0.003733
weighted_exp,l1,9,48,3,0.500000,4049,0.981382,0.976687,0.004695
weighted_exp,l1,9,48,3,0.500000,4050,0.982825,0.976112,0.006713
weighted_exp,l1,9,48,3,0.500000,4051,0.983372,0.975622,0.007750
weighted_exp,l1,9,48,3,0.500000,4052,0.983167,0.975058,0.008109
weighted_exp,l1,9,48,3,0.500000,4053,0.982353,0.974424,0.007928
weighted_exp,l1,9,48,3,0.500000,4054,0.981072,0.973449,0.007623
weighted_exp,l1,9,48,3,0.500000,4055,0.979470,0.972843,0.006626
weighted_exp,l1,9,48,3,0.500000,4056,0.977688,0.972297,0.005391
weighted_exp,l1,9,48,3,0.500000,4057,0.975870,0.971853,0.004017
weighted_exp,l1,9,48,3,0.500000,4058,0.974160,0.971548,0.002612
weighted_exp,l1,9,48,3,0.500000,4059,0.972677,0.971414,0.001262
weighted_exp,l1,9,48,3,0.500000,4060,0.971445,0.971480,0.000034
weighted_exp,l1,9,48,3,0.500000,4061,0.970466,0.971709,0.001243
weighted_exp,l1,9,48,3,0.500000,4062,0.969740,0.972307,0.002568
weighted_exp,l1,9,48,3,0.500000,4063,0.969267,0.973025,0.003758
weighted_exp,l1,9,48,3,0.500000,4064,0.969049,0.973935,0.004886
weighted_exp,l1,9,48,3,0.500000,4065,0.969085,0.974686,0.005600
weighted_exp,l1,9,48,3,0.500000,4066,0.969377,0.976415,0.007038
weighted_exp,l1,9,48,3,0.500000,4067,0.969926,0.977003,0.007078
weighted_exp,l1,9,48,3,0.500000,4068,0.970731,0.977414,0.006683
weighted_exp,l1,9,48,3,0.500000,4069,0.971775,0.977474,0.005699
weighted_exp,l1,9,48,3,0.500000,4070,0.972961,0.976683,0.003722
weighted_exp,l1,9,48,3,0.500000,4071,0.974174,0.974286,0.000112
weighted_exp,l1,9,48,3,0.500000,4072,0.975298,0.971639,0.003659
weighted_exp,l1,9,48,3,0.500000,4073,0.976219,0.967448,0.008771
weighted_exp,l1,9,48,3,0.500000,4074,0.976821,0.961431,0.015390
weighted_exp,l1,9,48,3,0.500000,4075,0.976989,0.954764,0.022224
weighted_exp,l1,9,48,3,0.500000,4076,0.976607,0.947104,0.029503
weighted_exp,l1,9,48,3,0.500000,4077,0.975560,0.936866,0.038694
weighted_exp,l1,9,48,3,0.500000,4078,0.973733,0.928250,0.045483
weighted_exp,l1,9,48,3,0.500000,4079,0.970986,0.913995,0.056990
weighted_exp,l1,9,48,3,0.500000,4080,0.967074,0.896613,0.070462
weighted_exp,l1,9,48,3,0.500000,4081,0.961732,0.878781,0.082951
weighted_exp,l1,9,48,3,0.500000,4082,0.954691,0.854691,0.100000
weighted_exp,l1,9,48,3,0.500000,4083,0.945682,0.831408,0.114275
weighted_exp,l1,9,48,3,0.500000,4084,0.934439,0.788412,0.146028
weighted_exp,l1,9,48,3,0.500000,4085,0.920694,0.774760,0.145933
weighted_exp,l1,9,48,3,0.500000,4086,0.904178,0.744773,0.159405
weighted_exp,l1,9,48,3,0.500000,4087,0.884624,0.718154,0.166470
weighted_exp,l1,9,48,3,0.500000,4088,0.861763,0.692329,0.169435
weighted_exp,l1,9,48,3,0.500000,4089,0.835486,0.667586,0.167900
weighted_exp,l1,9,48,3,0.500000,4090,0.806307,0.642564,0.163743
weighted_exp,l1,9,48,3,0.500000,4091,0.774900,0.618098,0.156803
weighted_exp,l1,9,48,3,0.500000,4092,0.741938,0.594834,0.147105
weighted_exp,l1,9,48,3,0.500000,4093,0.708094,0.572605,0.135489
weighted_exp,l1,9,48,3,0.500000,4094,0.674040,0.551212,0.122827
weighted_exp,l1,9,48,3,0.500000,4095,0.640449,0.531424,0.109025
weighted_exp,l1,9,48,3,0.500000,4096,0.607994,0.513010,0.094984
weighted_exp,l1,9,48,3,0.500000,4097,0.577349,0.495747,0.081602
weighted_exp,l1,9,48,3,0.500000,4098,0.549186,0.483575,0.065610
weighted_exp,l1,9,48,3,0.500000,4099,0.524026,0.469818,0.054208
weighted_exp,l1,9,48,3,0.500000,4100,0.501787,0.455641,0.046146
weighted_exp,l1,9,48,3,0.500000,4101,0.482234,0.443035,0.039199
weighted_exp,l1,9,48,3,0.500000,4102,0.465134,0.433684,0.031450
weighted_exp,l1,9,48,3,0.500000,4103,0.450251,0.423659,0.026592
weighted_exp,l1,9,48,3,0.500000,4104,0.437353,0.411646,0.025707
weighted_exp,l1,9,48,3,0.500000,4105,0.426204,0.406974,0.019230
weighted_exp,l1,9,48,3,0.500000,4106,0.416570,0.401531,0.015039
weighted_exp,l1,9,48,3,0.500000,4107,0.408218,0.391448,0.016770
weighted_exp,l1,9,48,3,0.500000,4108,0.400913,0.387859,0.013054
weighted_exp,l1,9,48,3,0.500000,4109,0.394442,0.384922,0.009520
weighted_exp,l1,9,48,3,0.500000,4110,0.388684,0.382449,0.006236
weighted_exp,l1,9,48,3,0.500000,4111,0.383539,0.380099,0.003439
weighted_exp,l1,9,48,3,0.500000,4112,0.378905,0.376938,0.001966
weighted_exp,l1,9,48,3,0.500000,4113,0.374682,0.374857,0.000176
weighted_exp,l1,9,48,3,0.500000,4114,0.370770,0.372815,0.002045
weighted_exp,l1,9,48,3,0.500000,4115,0.367069,0.370703,0.003634
weighted_exp,l1,9,48,3,0.500000,4116,0.363478,0.368515,0.005037
weighted_exp,l1,9,48,3,0.500000,4117,0.359897,0.370627,0.010730
weighted_exp,l1,9,48,3,0.500000,4118,0.356226,0.369091,0.012865
weighted_exp,l1,9,48,3,0.500000,4119,0.352404,0.366337,0.013933
weighted_exp,l1,9,48,3,0.500000,4120,0.348533,0.365359,0.016826
weighted_exp,l1,9,48,3,0.500000,4121,0.344753,0.362484,0.017731
weighted_exp,l1,9,48,3,0.500000,4122,0.341207,0.352743,0.011536
weighted_exp,l1,9,48,3,0.500000,4123,0.338035,0.349053,0.011018
weighted_exp,l1,9,48,3,0.500000,4124,0.335379,0.345678,0.010299
weighted_exp,l1,9,48,3,0.500000,4125,0.333381,0.343040,0.009660
weighted_exp,l1,9,48,3,0.500000,4126,0.332180,0.340983,0.008803
weighted_exp,l1,9,48,3,0.500000,4127,0.331920,0.339263,0.007343
weighted_exp,l1,9,48,3,0.500000,4128,0.332741,0.338413,0.005672
weighted_exp,l1,9,48,3,0.500000,4129,0.334815,0.338779,0.003964
weighted_exp,l1,9,48,3,0.500000,4130,0.338436,0.340672,0.002237
weighted_exp,l1,9,48,3,0.500000,4131,0.343928,0.340742,0.003185
weighted_exp,l1,9,48,3,0.500000,4132,0.351615,0.344193,0.007422
weighted_exp,l1,9,48,3,0.500000,4133,0.361823,0.346209,0.015614
weighted_exp,l1,9,48,3,0.500000,4134,0.374875,0.353831,0.021044
weighted_exp,l1,9,48,3,0.500000,4135,0.391096,0.362879,0.028217
weighted_exp,l1,9,48,3,0.500000,4136,0.410810,0.374297,0.036513
weighted_exp,l1,9,48,3,0.500000,4137,0.434342,0.386216,0.048126
weighted_exp,l1,9,48,3,0.500000,4138,0.462015,0.404149,0.057866
weighted_exp,l1,9,48,3,0.500000,4139,0.493955,0.436311,0.057643
weighted_exp,l1,9,48,3,0.500000,4140,0.529481,0.460390,0.069091
weighted_exp,l1,9,48,3,0.500000,4141,0.567716,0.526679,0.041037
weighted_exp,l1,9,48,3,0.500000,4142,0.607781,0.557615,0.050166
weighted_exp,l1,9,48,3,0.500000,4143,0.648796,0.599830,0.048966
weighted_exp,l1,9,48,3,0.500000,4144,0.689882,0.632094,0.057789
weighted_exp,l1,9,48,3,0.500000,4145,0.730161,0.678653,0.051508
weighted_exp,l1,9,48,3,0.500000,4146,0.768753,0.708030,0.060723
weighted_exp,l1,9,48,3,0.500000,4147,0.804780,0.736300,0.068481
weighted_exp,l1,9,48,3,0.500000,4148,0.837363,0.772328,0.065035
weighted_exp,l1,9,48,3,0.500000,4149,0.865821,0.800992,0.064829
weighted_exp,l1,9,48,3,0.500000,4150,0.890271,0.843789,0.046482
weighted_exp,l1,9,48,3,0.500000,4151,0.911028,0.868050,0.042978
weighted_exp,l1,9,48,3,0.500000,4152,0.928407,0.889287,0.039120
weighted_exp,l1,9,48,3,0.500000,4153,0.942724,0.907988,0.034736
weighted_exp,l1,9,48,3,0.500000,4154,0.954293,0.922652,0.031641
weighted_exp,l1,9,48,3,0.500000,4155,0.963430,0.934369,0.029061
weighted_exp,l1,9,48,3,0.500000,4156,0.970451,0.946695,0.023755
weighted_exp,l1,9,48,3,0.500000,4157,0.975670,0.955277,0.020393
weighted_exp,l1,9,48,3,0.500000,4158,0.979402,0.961657,0.017745
weighted_exp,l1,9,48,3,0.500000,4159,0.981933,0.967386,0.014547
weighted_exp,l1,9,48,3,0.500000,4160,0.983423,0.971673,0.011750
weighted_exp,l1,9,48,3,0.500000,4161,0.984003,0.974625,0.009379
weighted_exp,l1,9,48,3,0.500000,4162,0.983805,0.976551,0.007255
weighted_exp,l1,9,48,3,0.500000,4163,0.982959,0.977316,0.005642
weighted_exp,l1,9,48,3,0.500000,4164,0.981595,0.978040,0.003555
weighted_exp,l1,9,48,3,0.500000,4165,0.979845,0.977817,0.002028
weighted_exp,l1,9,48,3,0.500000,4166,0.977840,0.977129,0.000711
weighted_exp,l1,9,48,3,0.500000,4167,0.975709,0.976076,0.000367
weighted_exp,l1,9,48,3,0.500000,4168,0.973584,0.974756,0.001171
weighted_exp,l1,9,48,3,0.500000,4169,0.971575,0.973252,0.001678
weighted_exp,l1,9,48,3,0.500000,4170,0.969701,0.971649,0.001948
weighted_exp,l1,9,48,3,0.500000,4171,0.967963,0.970014,0.002051
weighted_exp,l1,9,48,3,0.500000,4172,0.966361,0.968415,0.002054
weighted_exp,l1,9,48,3,0.500000,4173,0.964893,0.966906,0.002013
weighted_exp,l1,9,48,3,0.500000,4174,0.963560,0.965623,0.002063
weighted_exp,l1,9,48,3,0.500000,4175,0.962361,0.964363,0.002002
weighted_exp,l1,9,48,3,0.500000,4176,0.961295,0.963215,0.001920
weighted_exp,l1,9,48,3,0.500000,4177,0.960362,0.962349,0.001987
weighted_exp,l1,9,48,3,0.500000,4178,0.959561,0.961538,0.001977
weighted_exp,l1,9,48,3,0.500000,4179,0.958893,0.960871,0.001978
weighted_exp,l1,9,48,3,0.500000,4180,0.958354,0.960361,0.002007
weighted_exp,l1,9,48,3,0.500000,4181,0.957943,0.960012,0.002069
weighted_exp,l1,9,48,3,0.500000,4182,0.957658,0.959828,0.002170
weighted_exp,l1,9,48,3,0.500000,4183,0.957497,0.959813,0.002316
weighted_exp,l1,9,48,3,0.500000,4184,0.957457,0.959952,0.002495
weighted_exp,l1,9,48,3,0.500000,4185,0.957536,0.960346,0.002809
weighted_exp,l1,9,48,3,0.500000,4186,0.957733,0.961031,0.003299
weighted_exp,l1,9,48,3,0.500000,4187,0.958045,0.961744,0.003699
weighted_exp,l1,9,48,3,0.500000,4188,0.958469,0.962670,0.004201
weighted_exp,l1,9,48,3,0.500000,4189,0.959006,0.963682,0.004677
weighted_exp,l1,9,48,3,0.500000,4190,0.959655,0.964720,0.005065
weighted_exp,l1,9,48,3,0.500000,4191,0.960419,0.966667,0.006248
weighted_exp,l1,9,48,3,0.500000,4192,0.961301,0.968778,0.007477
weighted_exp,l1,9,48,3,0.500000,4193,0.962302,0.970184,0.007881
weighted_exp,l1,9,48,3,0.500000,4194,0.963425,0.972581,0.009156
weighted_exp,l1,9,48,3,0.500000,4195,0.964671,0.973883,0.009212
weighted_exp,l1,9,48,3,0.500000,4196,0.966043,0.975086,0.009042
weighted_exp,l1,9,48,3,0.500000,4197,0.967543,0.976543,0.009000
weighted_exp,l1,9,48,3,0.500000,4198,0.969173,0.977066,0.007893
weighted_exp,l1,9,48,3,0.500000,4199,0.970918,0.977135,0.006216
weighted_exp,l1,9,48,3,0.500000,4200,0.972695,0.976622,0.003927
weighted_exp,l1,9,48,3,0.500000,4201,0.974403,0.975040,0.000637
weighted_exp,l1,9,48,3,0.500000,4202,0.975940,0.971536,0.004404
weighted_exp,l1,9,48,3,0.500000,4203,0.977208,0.967741,0.009467
weighted_exp,l1,9,48,3,0.500000,4204,0.978105,0.962131,0.015974
weighted_exp,l1,9,48,3,0.500000,4205,0.978530,0.952467,0.026064
weighted_exp,l1,9,48,3,0.500000,4206,0.978384,0.942482,0.035901
weighted_exp,l1,9,48,3,0.500000,4207,0.977564,0.929836,0.047728
weighted_exp,l1,9,48,3,0.500000,4208,0.975972,0.916918,0.059054
weighted_exp,l1,9,48,3,0.500000,4209,0.973476,0.903924,0.069552
weighted_exp,l1,9,48,3,0.500000,4210,0.969832,0.896247,0.073585
weighted_exp,l1,9,48,3,0.500000,4211,0.964764,0.876046,0.088718
weighted_exp,l1,9,48,3,0.500000,4212,0.957998,0.865619,0.092379
weighted_exp,l1,9,48,3,0.500000,4213,0.949259,0.841810,0.107449
weighted_exp,l1,9,48,3,0.500000,4214,0.938272,0.817861,0.120412
weighted_exp,l1,9,48,3,0.500000,4215,0.924763,0.779022,0.145741
weighted_exp,l1,9,48,3,0.500000,4216,0.908456,0.754110,0.154346
weighted_exp,l1,9,48,3,0.500000,4217,0.889077,0.722706,0.166371
weighted_exp,l1,9,48,3,0.500000,4218,0.866351,0.695156,0.171195
weighted_exp,l1,9,48,3,0.500000,4219,0.840163,0.668797,0.171365
weighted_exp,l1,9,48,3,0.500000,4220,0.811034,0.644045,0.166989
weighted_exp,l1,9,48,3,0.500000,4221,0.779648,0.619300,0.160348
weighted_exp,l1,9,48,3,0.500000,4222,0.746686,0.595456,0.151230
weighted_exp,l1,9,48,3,0.500000,4223,0.712829,0.573166,0.139663
weighted_exp,l1,9,48,3,0.500000,4224,0.678760,0.552151,0.126609
weighted_exp,l1,9,48,3,0.500000,4225,0.645162,0.531122,0.114039
weighted_exp,l1,9,48,3,0.500000,4226,0.612714,0.530646,0.082068
weighted_exp,l1,9,48,3,0.500000,4227,0.582100,0.512510,0.069591
weighted_exp,l1,9,48,3,0.500000,4228,0.554002,0.495481,0.058521
weighted_exp,l1,9,48,3,0.500000,4229,0.528950,0.483915,0.045035
weighted_exp,l1,9,48,3,0.500000,4230,0.506867,0.470337,0.036530
weighted_exp,l1,9,48,3,0.500000,4231,0.487526,0.458028,0.029499
weighted_exp,l1,9,48,3,0.500000,4232,0.470700,0.445144,0.025556
weighted_exp,l1,9,48,3,0.500000,4233,0.456161,0.436195,0.019966
weighted_exp,l1,9,48,3,0.500000,4234,0.443680,0.425064,0.018616
weighted_exp,l1,9,48,3,0.500000,4235,0.433032,0.413959,0.019072
weighted_exp,l1,9,48,3,0.500000,4236,0.423987,0.409114,0.014872
weighted_exp,l1,9,48,3,0.500000,4237,0.416318,0.403061,0.013257
weighted_exp,l1,9,48,3,0.500000,4238,0.409797,0.396265,0.013533
weighted_exp,l1,9,48,3,0.500000,4239,0.404217,0.391688,0.012529
weighted_exp,l1,9,48,3,0.500000,4240,0.399445,0.386085,0.013360
weighted_exp,l1,9,48,3,0.500000,4241,0.395368,0.383192,0.012176
weighted_exp,l1,9,48,3,0.500000,4242,0.391874,0.380704,0.011170
weighted_exp,l1,9,48,3,0.500000,4243,0.388850,0.378138,0.010712
weighted_exp,l1,9,48,3,0.500000,4244,0.386184,0.375936,0.010248
weighted_exp,l1,9,48,3,0.500000,4245,0.383762,0.374189,0.009573
weighted_exp,l1,9,48,3,0.500000,4246,0.381472,0.372569,0.008904
weighted_exp,l1,9,48,3,0.500000,4247,0.379202,0.370496,0.008706
weighted_exp,l1,9,48,3,0.500000,4248,0.376838,0.368545,0.008293
weighted_exp,l1,9,48,3,0.500000,4249,0.374288,0.367953,0.006335
weighted_exp,l1,9,48,3,0.500000,4250,0.371532,0.366164,0.005369
weighted_exp,l1,9,48,3,0.500000,4251,0.368574,0.362868,0.005706
weighted_exp,l1,9,48,3,0.500000,4252,0.365414,0.361416,0.003998
weighted_exp,l1,9,48,3,0.500000,4253,0.362054,0.359260,0.002794
weighted_exp,l1,9,48,3,0.500000,4254,0.358494,0.355331,0.003164
weighted_exp,l1,9,48,3,0.500000,4255,0.354738,0.345869,0.008869
weighted_exp,l1,9,48,3,0.500000,4256,0.350785,0.343641,0.007144
weighted_exp,l1,9,48,3,0.500000,4257,0.346639,0.341211,0.005427
weighted_exp,l1,9,48,3,0.500000,4258,0.342299,0.340309,0.001990
weighted_exp,l1,9,48,3,0.500000,4259,0.337793,0.336572,0.001221
weighted_exp,l1,9,48,3,0.500000,4260,0.333253,0.335448,0.002196
weighted_exp,l1,9,48,3,0.500000,4261,0.328833,0.335191,0.006358
weighted_exp,l1,9,48,3,0.500000,4262,0.324692,0.327730,0.003038
weighted_exp,l1,9,48,3,0.500000,4263,0.320986,0.326592,0.005607
weighted_exp,l1,9,48,3,0.500000,4264,0.317870,0.327224,0.009353
weighted_exp,l1,9,48,3,0.500000,4265,0.315502,0.326655,0.011152
weighted_exp,l1,9,48,3,0.500000,4266,0.314039,0.329429,0.015390
weighted_exp,l1,9,48,3,0.500000,4267,0.313635,0.333021,0.019386
weighted_exp,l1,9,48,3,0.500000,4268,0.314449,0.333877,0.019428
weighted_exp,l1,9,48,3,0.500000,4269,0.316663,0.338190,0.021527
weighted_exp,l1,9,48,3,0.500000,4270,0.320563,0.339895,0.019332
weighted_exp,l1,9,48,3,0.500000,4271,0.326463,0.348820,0.022358
weighted_exp,l1,9,48,3,0.500000,4272,0.334674,0.356289,0.021615
weighted_exp,l1,9,48,3,0.500000,4273,0.345511,0.366909,0.021398
weighted_exp,l1,9,48,3,0.500000,4274,0.359286,0.381949,0.022663
weighted_exp,l1,9,48,3,0.500000,4275,0.376312,0.399887,0.023575
weighted_exp,l1,9,48,3,0.500000,4276,0.396901,0.421683,0.024782
weighted_exp,l1,9,48,3,0.500000,4277,0.421367,0.446494,0.025127
weighted_exp,l1,9,48,3,0.500000,4278,0.450022,0.472651,0.022629
weighted_exp,l1,9,48,3,0.500000,4279,0.482979,0.506804,0.023825
weighted_exp,l1,9,48,3,0.500000,4280,0.519543,0.538800,0.019257
weighted_exp,l1,9,48,3,0.500000,4281,0.558822,0.575824,0.017002
weighted_exp,l1,9,48,3,0.500000,4282,0.599922,0.608597,0.008675
weighted_exp,l1,9,48,3,0.500000,4283,0.641948,0.640429,0.001520
weighted_exp,l1,9,48,3,0.500000,4284,0.684008,0.670719,0.013289
weighted_exp,l1,9,48,3,0.500000,4285,0.725205,0.707839,0.017366
